date,currency,tenor,floating_rate,rate
2025-07-18,AUD,21M,3M BBSW,0.03257800545796453
2025-07-17,AUD,21M,3M BBSW,0.03239600699910945
2025-07-16,AUD,21M,3M BBSW,0.03347717152073812
2025-07-15,AUD,21M,3M BBSW,0.03380600000014938
2025-07-14,AUD,21M,3M BBSW,0.0333360000000251
2025-07-11,AUD,21M,3M BBSW,0.033062184305312534
2025-07-10,AUD,21M,3M BBSW,0.03301308912088393
2025-07-09,AUD,21M,3M BBSW,0.03295920328684079
2025-07-08,AUD,21M,3M BBSW,0.03318199999998064
2025-07-07,AUD,21M,3M BBSW,0.03196200000003339
2025-07-04,AUD,21M,3M BBSW,0.03178620253995586
2025-07-03,AUD,21M,3M BBSW,0.03188069963457278
2025-07-02,AUD,21M,3M BBSW,0.03158525806279924
2025-07-01,AUD,21M,3M BBSW,0.03149052593976828
2025-06-30,AUD,21M,3M BBSW,0.03141101839472905
2025-06-27,AUD,21M,3M BBSW,0.03129083586165428
2025-06-26,AUD,21M,3M BBSW,0.03112732008471757
2025-06-25,AUD,21M,3M BBSW,0.03143104159120766
2025-06-24,AUD,21M,3M BBSW,0.03175600000004049
2025-06-23,AUD,21M,3M BBSW,0.03208300000003809
2025-06-20,AUD,21M,3M BBSW,0.03211550931380097
2025-06-19,AUD,21M,3M BBSW,0.03233945895669665
2025-06-18,AUD,21M,3M BBSW,0.03266100000011192
2025-06-17,AUD,21M,3M BBSW,0.03233400000004058
2025-06-16,AUD,21M,3M BBSW,0.032338000000040286
2025-06-13,AUD,21M,3M BBSW,0.03211651131637631
2025-06-12,AUD,21M,3M BBSW,0.03199750235275737
2025-06-11,AUD,21M,3M BBSW,0.03248700000011241
2025-06-10,AUD,21M,3M BBSW,0.03278200000003706
2025-06-06,AUD,21M,3M BBSW,0.03276702478896074
2025-06-05,AUD,21M,3M BBSW,0.032401445677287116
2025-06-04,AUD,21M,3M BBSW,0.03187100000011835
2025-06-03,AUD,21M,3M BBSW,0.031985000000030774
2025-06-02,AUD,21M,3M BBSW,0.03253500000004196
2025-05-30,AUD,21M,3M BBSW,0.03253626870346178
2025-05-29,AUD,21M,3M BBSW,0.03284911491788571
2025-05-28,AUD,21M,3M BBSW,0.03350156567614663
2025-05-27,AUD,21M,3M BBSW,0.032749889047743695
2025-05-26,AUD,21M,3M BBSW,0.03276100000014734
2025-05-23,AUD,21M,3M BBSW,0.03303152152510877
2025-05-22,AUD,21M,3M BBSW,0.03323850416754009
2025-05-21,AUD,21M,3M BBSW,0.03356523860397714
